i,Province_State,Confirmed,Deaths,FIPS,Mortality_Rate,Date
7510,Illinois,316546,9191,17,2.903527449,10/9/20
7511,Indiana,131493,3761,18,2.860228301,10/9/20
7512,Iowa,97881,1454,19,1.485477263,10/9/20
7513,Kansas,67276,771,20,1.191395989,10/9/20
7514,Kentucky,78456,1242,21,1.583052921,10/9/20
7515,Louisiana,170878,5635,22,3.297674364,10/9/20
7516,Maine,5665,143,23,2.524271845,10/9/20
7517,Maryland,130159,3990,24,3.06548145,10/9/20
7518,Massachusetts,137701,9577,25,6.954924075,10/9/20
7519,Michigan,147816,7200,26,4.870920604,10/9/20
7520,Minnesota,109312,2174,27,1.988802693,10/9/20
7521,Mississippi,103681,3080,28,2.97065036,10/9/20
7522,Missouri,141003,2397,29,1.699963831,10/9/20
7523,Montana,17399,206,30,1.183976091,10/9/20
7524,Nebraska,50059,514,31,1.02678839,10/9/20
7525,Nevada,84593,1657,32,1.958790917,10/9/20
7526,New Hampshire,8970,450,33,5.016722408,10/9/20
7527,New Jersey,212013,16164,34,7.624060789,10/9/20
7528,New Mexico,32241,902,35,2.797679973,10/9/20
7529,New York,471696,33461,36,7.057511618,10/9/20
7530,North Carolina,227431,3747,37,1.647532658,10/9/20
7531,North Dakota,26039,321,38,1.232766235,10/9/20
7532,Ohio,166102,4994,39,3.006586314,10/9/20
7533,Oklahoma,97088,1091,40,1.123722808,10/9/20
7534,Oregon,36526,597,41,1.634452171,10/9/20
7535,Pennsylvania,174329,8292,42,4.756523585,10/9/20
7536,Rhode Island,26294,1130,44,4.297558378,10/9/20
7537,South Carolina,155676,3530,45,2.267529998,10/9/20
7538,South Dakota,27215,277,46,1.017821055,10/9/20
7539,Tennessee,211003,2732,47,1.294768321,10/9/20
7540,Texas,818760,16870,48,2.077220752,10/9/20
7541,Utah,83290,505,49,0.606315284,10/9/20
7542,Vermont,1846,58,50,3.141928494,10/9/20
7543,Virginia,156649,3344,51,2.136571765,10/9/20
7544,Washington,92560,2190,53,2.366032844,10/9/20
7545,West Virginia,17707,382,54,2.157338906,10/9/20
7546,Wisconsin,144818,1440,55,0.994351531,10/9/20
7547,Wyoming,7335,54,56,0.736196319,10/9/20
7548,Alabama,109092,1925,1,1.765990239,8/17/20
7549,Alaska,4309,28,2,0.649802738,8/17/20
7550,Arizona,194005,4506,4,2.322620551,8/17/20
7551,Arkansas,53077,603,5,1.13608531,8/17/20
7552,California,629415,11296,6,1.794682364,8/17/20
7553,Colorado,53370,1896,8,3.553822796,8/17/20
7554,Connecticut,51267,4456,9,8.691751029,8/17/20
7555,Delaware,16536,593,10,3.586115143,8/17/20
7556,District of Columbia,13273,597,11,4.497852784,8/17/20
7557,Florida,576094,9539,12,1.655806171,8/17/20
7558,Georgia,238861,4727,13,1.97897522,8/17/20
7559,Hawaii,5215,40,15,0.767018217,8/17/20
7560,Idaho,27937,273,16,0.977198697,8/17/20
7561,Illinois,209185,7967,17,3.808590482,8/17/20
7562,Indiana,81006,3135,18,3.870083698,8/17/20
7563,Iowa,52829,987,19,1.868292037,8/17/20
7564,Kansas,34614,407,20,1.172935806,8/17/20
7565,Kentucky,39691,818,21,2.060920612,8/17/20
7566,Louisiana,138485,4526,22,3.268223995,8/17/20
7567,Maine,4197,127,23,3.025970932,8/17/20
7568,Maryland,100715,3641,24,3.615151666,8/17/20
7569,Massachusetts,123841,8842,25,7.139800228,8/17/20
7570,Michigan,102749,6592,26,6.415634215,8/17/20
7571,Minnesota,65716,1758,27,2.675147605,8/17/20
7572,Mississippi,72412,2095,28,2.893166878,8/17/20
7573,Missouri,69225,1415,29,2.044059227,8/17/20
7574,Montana,5792,82,30,1.415745856,8/17/20
7575,Nebraska,30563,362,31,1.1844387,8/17/20
7576,Nevada,61967,1077,32,1.73802185,8/17/20
7577,New Hampshire,7004,423,33,6.039406054,8/17/20
7578,New Jersey,187767,15916,34,8.47646285,8/17/20
7579,New Mexico,23500,718,35,3.055319149,8/17/20
7580,New York,425916,32846,36,7.711849285,8/17/20
7581,North Carolina,145516,2348,37,1.613568267,8/17/20
7582,North Dakota,8647,126,38,1.45715277,8/17/20
7583,Ohio,109062,3832,39,3.51359777,8/17/20
7584,Oklahoma,48711,665,40,1.36519472,8/17/20
7585,Oregon,23451,388,41,1.654513667,8/17/20
7586,Pennsylvania,129647,7453,42,5.748686819,8/17/20
7587,Rhode Island,20572,1023,44,4.972778534,8/17/20
7588,South Carolina,106953,2288,45,2.139257431,8/17/20
7589,South Dakota,10360,153,46,1.476833977,8/17/20
7590,Tennessee,134744,1387,47,1.029359378,8/17/20
7591,Texas,563500,10449,48,1.861845271,8/17/20
7592,Utah,46894,364,49,0.776218706,8/17/20
7593,Vermont,1527,58,50,3.798297315,8/17/20
7594,Virginia,107421,2385,51,2.220236267,8/17/20
7595,Washington,67721,1785,53,2.635814592,8/17/20
7596,West Virginia,8641,160,54,1.851637542,8/17/20
7597,Wisconsin,66196,1039,55,1.569581244,8/17/20
7598,Wyoming,3331,30,56,0.900630441,8/17/20
7599,Alabama,107667,1898,1,1.750389642,8/16/20
7600,Alaska,4259,28,2,0.657431322,8/16/20
7601,Arizona,193537,4506,4,2.328236978,8/16/20
7602,Arkansas,52665,599,5,1.137377765,8/16/20
7603,California,623873,11243,6,1.8021296,8/16/20
7604,Colorado,53176,1896,8,3.566792708,8/16/20
7605,Connecticut,50897,4453,9,8.749042183,8/16/20
7606,Delaware,16451,593,10,3.604644095,8/16/20
7607,District of Columbia,13220,597,11,4.515885023,8/16/20
7608,Florida,573416,9452,12,1.64836698,8/16/20
7609,Georgia,237030,4702,13,1.983715142,8/16/20
7610,Hawaii,5042,40,15,0.793335978,8/16/20
7611,Idaho,27656,269,16,0.97266416,8/16/20
7612,Illinois,207412,7955,17,3.835361503,8/16/20
7613,Indiana,80415,3133,18,3.896039296,8/16/20
7614,Iowa,52447,975,19,1.859019582,8/16/20
7615,Kansas,33885,406,20,1.198170282,8/16/20
7616,Kentucky,38930,810,21,2.080657591,8/16/20
7617,Louisiana,137918,4507,22,3.267883815,8/16/20
7618,Maine,4168,127,23,3.047024952,8/16/20
7619,Maryland,100212,3639,24,3.631301641,8/16/20
7620,Massachusetts,123593,8838,25,7.150890423,8/16/20
7621,Michigan,102259,6592,26,6.446376358,8/16/20
7622,Minnesota,65152,1752,27,2.689096267,8/16/20
7623,Mississippi,72136,2084,28,2.888987468,8/16/20
7624,Missouri,68196,1383,29,2.027978181,8/16/20
7625,Montana,5750,82,30,1.426086957,8/16/20
7626,Nebraska,30372,361,31,1.188594758,8/16/20
7627,Nevada,61305,1072,32,1.74863388,8/16/20
7628,New Hampshire,6988,423,33,6.053234116,8/16/20
7629,New Jersey,187455,15912,34,8.488437225,8/16/20
7630,New Mexico,23408,714,35,3.050239234,8/16/20
7631,New York,425508,32840,36,7.717833742,8/16/20
7632,North Carolina,144952,2347,37,1.619156686,8/16/20
7633,North Dakota,8587,125,38,1.455688832,8/16/20
7634,Ohio,108287,3826,39,3.533203432,8/16/20
7635,Oklahoma,48342,661,40,1.367341029,8/16/20
7636,Oregon,23262,388,41,1.667956324,8/16/20
7637,Pennsylvania,129070,7453,42,5.774385992,8/16/20
7638,Rhode Island,20335,1021,44,5.020899926,8/16/20
7639,South Carolina,106497,2269,45,2.130576448,8/16/20
7640,South Dakota,10274,153,46,1.489196029,8/16/20
7641,Tennessee,133708,1366,47,1.021629222,8/16/20
7642,Texas,557778,10401,48,1.871824327,8/16/20
7643,Utah,46652,363,49,0.778101689,8/16/20
7644,Vermont,1515,58,50,3.828382838,8/16/20
7645,Virginia,106687,2381,51,2.23176207,8/16/20
7646,Washington,67461,1781,53,2.640043877,8/16/20
7647,West Virginia,8567,160,54,1.86763161,8/16/20
7648,Wisconsin,65741,1039,55,1.580444471,8/16/20
7649,Wyoming,3286,30,56,0.91296409,8/16/20
7650,Alabama,139660,2387,1,1.641799793,9/15/20
7651,Alaska,6384,44,2,0.689223058,9/15/20
7652,Arizona,209209,5344,4,2.554383416,9/15/20
7653,Arkansas,71497,1150,5,1.608459096,9/15/20
7654,California,768204,14594,6,1.899755794,9/15/20
7655,Colorado,62099,1996,8,3.215257978,9/15/20
7656,Connecticut,55031,4485,9,8.149951845,9/15/20
7657,Delaware,19137,618,10,3.229346293,9/15/20
7658,District of Columbia,14687,616,11,4.194185334,9/15/20
7659,Florida,668846,12787,12,1.911800325,9/15/20
7660,Georgia,296994,6397,13,2.153915567,9/15/20
7661,Hawaii,10844,100,15,0.922168941,9/15/20
7662,Idaho,35810,423,16,1.181234292,9/15/20
7663,Illinois,266295,8564,17,3.215982275,9/15/20
7664,Indiana,107229,3460,18,3.226739035,9/15/20
7665,Iowa,75721,1234,19,1.629666803,9/15/20
7666,Kansas,49989,557,20,1.114245134,9/15/20
7667,Kentucky,58000,1074,21,1.851724138,9/15/20
7668,Louisiana,158318,5278,22,3.333796536,9/15/20
7669,Maine,4918,137,23,2.785685238,9/15/20
7670,Maryland,117245,3849,24,3.282869206,9/15/20
7671,Massachusetts,125393,9225,25,7.356870001,9/15/20
7672,Michigan,124976,6932,26,5.54666496,9/15/20
7673,Minnesota,85351,1979,27,2.31866059,9/15/20
7674,Mississippi,90523,2734,28,3.020226904,9/15/20
7675,Missouri,106637,1756,29,1.646707991,9/15/20
7676,Montana,9244,140,30,1.514495889,9/15/20
7677,Nebraska,38970,436,31,1.118809341,9/15/20
7678,Nevada,74040,1482,32,2.001620746,9/15/20
7679,New Hampshire,7750,438,33,5.651612903,9/15/20
7680,New Jersey,197404,16043,34,8.126988308,9/15/20
7681,New Mexico,26923,830,35,3.082865951,9/15/20
7682,New York,445714,33038,36,7.412376546,9/15/20
7683,North Carolina,186887,3111,37,1.66464227,9/15/20
7684,North Dakota,16064,172,38,1.070717131,9/15/20
7685,Ohio,139485,4506,39,3.230454888,9/15/20
7686,Oklahoma,71314,912,40,1.278851277,9/15/20
7687,Oregon,29662,519,41,1.749713438,9/15/20
7688,Pennsylvania,151044,7860,42,5.20378168,9/15/20
7689,Rhode Island,23250,1078,44,4.63655914,9/15/20
7690,South Carolina,133470,3098,45,2.321120851,9/15/20
7691,South Dakota,16994,184,46,1.082735083,9/15/20
7692,Tennessee,175231,2127,47,1.213826321,9/15/20
7693,Texas,696821,14603,48,2.106522815,9/15/20
7694,Utah,59000,436,49,0.738983051,9/15/20
7695,Vermont,1702,58,50,3.407755582,9/15/20
7696,Virginia,135514,2839,51,2.094840063,9/15/20
7697,Washington,80465,2015,53,2.50419437,9/15/20
7698,West Virginia,12986,283,54,2.179269983,9/15/20
7699,Wisconsin,91304,1220,55,1.339746546,9/15/20
7700,Wyoming,4440,42,56,0.945945946,9/15/20
7701,Alabama,138619,2355,1,1.688668354,9/14/20
7702,Alaska,6343,44,2,0.69367807,9/14/20
7703,Arizona,208725,5322,4,2.549766439,9/14/20
7704,Arkansas,70627,992,5,1.404561995,9/14/20
7705,California,765134,14439,6,1.887120426,9/14/20
7706,Colorado,61687,1990,8,3.227009584,9/14/20
7707,Connecticut,54895,4485,9,8.170143,9/14/20
7708,Delaware,18937,617,10,3.258171833,9/14/20
7709,District of Columbia,14622,616,11,4.212829982,9/14/20
7710,Florida,665730,12642,12,1.89896805,9/14/20
7711,Georgia,295337,6353,13,2.151101961,9/14/20
7712,Hawaii,10779,99,15,0.918452547,9/14/20
7713,Idaho,35532,419,16,1.176337198,9/14/20
7714,Illinois,264831,8546,17,3.226963611,9/14/20
7715,Indiana,106540,3439,18,3.227895626,9/14/20
7716,Iowa,75064,1224,19,1.630608547,9/14/20
7717,Kansas,49660,542,20,1.091421667,9/14/20
7718,Kentucky,57282,1065,21,1.859222793,9/14/20
7719,Louisiana,157947,5252,22,3.325166037,9/14/20
7720,Maine,4904,136,23,2.77324633,9/14/20
7721,Maryland,116646,3839,24,3.291154433,9/14/20
7722,Massachusetts,125080,9219,25,7.370482891,9/14/20
7723,Michigan,124287,6921,26,5.568563084,9/14/20
7724,Minnesota,84949,1974,27,2.323747189,9/14/20
7725,Mississippi,90018,2706,28,3.006065454,9/14/20
7726,Missouri,105278,1738,29,1.650867228,9/14/20
7727,Montana,9107,138,30,1.515317887,9/14/20
7728,Nebraska,38642,435,31,1.125718131,9/14/20
7729,Nevada,73814,1456,32,1.972525537,9/14/20
7730,New Hampshire,7714,436,33,5.652061187,9/14/20
7731,New Jersey,196968,16034,34,8.140408594,9/14/20
7732,New Mexico,26842,823,35,3.066090455,9/14/20
7733,New York,444948,33030,36,7.423339357,9/14/20
7734,North Carolina,185780,3060,37,1.647109484,9/14/20
7735,North Dakota,15831,170,38,1.073842461,9/14/20
7736,Ohio,138484,4419,39,3.190982352,9/14/20
7737,Oklahoma,70223,905,40,1.288751549,9/14/20
7738,Oregon,29337,509,41,1.735010396,9/14/20
7739,Pennsylvania,150000,7855,42,5.236666667,9/14/20
7740,Rhode Island,23130,1075,44,4.647643753,9/14/20
7741,South Carolina,132680,3077,45,2.319113657,9/14/20
7742,South Dakota,16801,184,46,1.095172906,9/14/20
7743,Tennessee,174274,2097,47,1.203277597,9/14/20
7744,Texas,689780,14459,48,2.107333889,9/14/20
7745,Utah,58438,436,49,0.746089873,9/14/20
7746,Vermont,1696,58,50,3.419811321,9/14/20
7747,Virginia,134571,2743,51,2.03951135,9/14/20
7748,Washington,80138,2006,53,2.503182011,9/14/20
7749,West Virginia,12830,278,54,2.166796571,9/14/20
7750,Wisconsin,89956,1210,55,1.34510205,9/14/20
7751,Wyoming,4394,42,56,0.955848885,9/14/20
7752,Alabama,124155,2152,1,1.737038801,8/29/20
7753,Alaska,5182,37,2,0.714010035,8/29/20
7754,Arizona,201287,5007,4,2.487492983,8/29/20
7755,Arkansas,60378,772,5,1.278611415,8/29/20
7756,California,702038,12894,6,1.836652717,8/29/20
7757,Colorado,57040,1942,8,3.405822518,8/29/20
7758,Connecticut,52495,4465,9,8.505571959,8/29/20
7759,Delaware,17349,604,10,3.481468673,8/29/20
7760,District of Columbia,13925,605,11,4.34470377,8/29/20
7761,Florida,619003,11105,12,1.794013922,8/29/20
7762,Georgia,267758,5576,13,2.082477461,8/29/20
7763,Hawaii,8139,62,15,0.761764345,8/29/20
7764,Idaho,31668,358,16,1.130478717,8/29/20
7765,Illinois,233066,8217,17,3.525610771,8/29/20
7766,Indiana,92434,3285,18,3.553887098,8/29/20
7767,Iowa,63612,1100,19,1.729233478,8/29/20
7768,Kansas,41595,449,20,1.079456665,8/29/20
7769,Kentucky,47577,921,21,1.93580932,8/29/20
7770,Louisiana,146243,4904,22,3.353322894,8/29/20
7771,Maine,4492,132,23,2.938557435,8/29/20
7772,Maryland,107294,3746,24,3.491341548,8/29/20
7773,Massachusetts,128030,9036,25,7.057720847,8/29/20
7774,Michigan,111136,6712,26,6.039447164,8/29/20
7775,Minnesota,74257,1863,27,2.508854384,8/29/20
7776,Mississippi,82029,2427,28,2.958709725,8/29/20
7777,Missouri,83168,1528,29,1.837245094,8/29/20
7778,Montana,7251,104,30,1.434284926,8/29/20
7779,Nebraska,33753,392,31,1.161378248,8/29/20
7780,Nevada,68461,1302,32,1.901812711,8/29/20
7781,New Hampshire,7246,432,33,5.961910019,8/29/20
7782,New Jersey,191320,15933,34,8.32793226,8/29/20
7783,New Mexico,25178,769,35,3.054253714,8/29/20
7784,New York,433402,32938,36,7.599872636,8/29/20
7785,North Carolina,165076,2683,37,1.625311978,8/29/20
7786,North Dakota,11484,141,38,1.227795193,8/29/20
7787,Ohio,121320,4252,39,3.504780745,8/29/20
7788,Oklahoma,57353,797,40,1.3896396,8/29/20
7789,Oregon,26293,454,41,1.726695318,8/29/20
7790,Pennsylvania,137576,7656,42,5.564924115,8/29/20
7791,Rhode Island,21683,1046,44,4.824055712,8/29/20
7792,South Carolina,117249,2698,45,2.301085724,8/29/20
7793,South Dakota,12942,167,46,1.290372431,8/29/20
7794,Tennessee,152280,1725,47,1.132781718,8/29/20
7795,Texas,629878,12611,48,2.011484625,8/29/20
7796,Utah,51406,407,49,0.791736373,8/29/20
7797,Vermont,1605,58,50,3.613707165,8/29/20
7798,Virginia,118809,2568,51,2.16172534,8/29/20
7799,Washington,73879,1905,53,2.578540587,8/29/20
7800,West Virginia,9970,215,54,2.156469408,8/29/20
7801,Wisconsin,74800,1119,55,1.495989305,8/29/20
7802,Wyoming,3795,37,56,0.974967062,8/29/20
7803,Alabama,38477,950,1,2.497042975,6/30/20
7804,Alaska,937,14,2,1.494130203,6/30/20
7805,Arizona,79228,1645,4,2.076286161,6/30/20
7806,Arkansas,20777,270,5,1.299513886,6/30/20
7807,California,231232,6082,6,2.630258788,6/30/20
7808,Colorado,32715,1690,8,5.168511836,6/30/20
7809,Connecticut,46514,4322,9,9.291826117,6/30/20
7810,Delaware,11474,509,10,4.436116437,6/30/20
7811,District of Columbia,10327,551,11,5.335528227,6/30/20
7812,Florida,152434,3505,12,2.299355787,6/30/20
7813,Georgia,81291,2805,13,3.450566483,6/30/20
7814,Hawaii,917,18,15,1.962922574,6/30/20
7815,Idaho,6117,92,16,1.504005231,6/30/20
7816,Illinois,143185,6923,17,4.835003667,6/30/20
7817,Indiana,45594,2640,18,5.790235557,6/30/20
7818,Iowa,29074,716,19,2.462681434,6/30/20
7819,Kansas,14370,273,20,1.899791232,6/30/20
7820,Kentucky,15624,565,21,3.616231439,6/30/20
7821,Louisiana,58095,3221,22,5.544366985,6/30/20
7822,Maine,3253,105,23,3.227789733,6/30/20
7823,Maryland,67559,3190,24,4.721798724,6/30/20
7824,Massachusetts,108882,8053,25,7.39608016,6/30/20
7825,Michigan,70728,6193,26,8.756079629,6/30/20
7826,Minnesota,36303,1476,27,4.065779688,6/30/20
7827,Mississippi,27247,1073,28,3.938048225,6/30/20
7828,Missouri,21001,1005,29,4.785486405,6/30/20
7829,Montana,967,22,30,2.275077559,6/30/20
7830,Nebraska,19177,274,31,1.428794911,6/30/20
7831,Nevada,18456,507,32,2.747074122,6/30/20
7832,New Hampshire,5782,371,33,6.416464891,6/30/20
7833,New Jersey,171667,15035,34,8.758235421,6/30/20
7834,New Mexico,12147,497,35,4.091545238,6/30/20
7835,New York,393454,32032,36,8.141231249,6/30/20
7836,North Carolina,65327,1380,37,2.112449676,6/30/20
7837,North Dakota,3576,79,38,2.20917226,6/30/20
7838,Ohio,51789,2863,39,5.528200969,6/30/20
7839,Oklahoma,13757,387,40,2.813113324,6/30/20
7840,Oregon,8656,207,41,2.391404806,6/30/20
7841,Pennsylvania,91139,6649,42,7.295449807,6/30/20
7842,Rhode Island,16813,950,44,5.650389579,6/30/20
7843,South Carolina,36399,739,45,2.030275557,6/30/20
7844,South Dakota,6764,91,46,1.345357776,6/30/20
7845,Tennessee,43509,604,47,1.388218529,6/30/20
7846,Texas,163131,2458,48,1.505580768,6/30/20
7847,Utah,22217,172,49,0.774181933,6/30/20
7848,Vermont,1208,56,50,4.635761589,6/30/20
7849,Virginia,62787,1763,51,2.807906095,6/30/20
7850,Washington,32824,1332,53,4.058006337,6/30/20
7851,West Virginia,2905,93,54,3.201376936,6/30/20
7852,Wisconsin,28659,784,55,2.735615339,6/30/20
7853,Wyoming,1487,20,56,1.344989913,6/30/20
7854,Alabama,122879,2107,1,1.72443426,8/28/20
7855,Alaska,5092,37,2,0.726630008,8/28/20
7856,Arizona,200658,4978,4,2.480838043,8/28/20
7857,Arkansas,59583,756,5,1.268818287,8/28/20
7858,California,697385,12805,6,1.836145027,8/28/20
7859,Colorado,56773,1937,8,3.413035434,8/28/20
7860,Connecticut,52495,4465,9,8.505571959,8/28/20
7861,Delaware,17083,604,10,3.535678745,8/28/20
7862,District of Columbia,13851,605,11,4.367915674,8/28/20
7863,Florida,615806,10957,12,1.779294128,8/28/20
7864,Georgia,265372,5471,13,2.061634234,8/28/20
7865,Hawaii,7830,59,15,0.753512133,8/28/20
7866,Idaho,31376,353,16,1.125063743,8/28/20
7867,Illinois,231186,8206,17,3.549522895,8/28/20
7868,Indiana,91313,3277,18,3.588755161,8/28/20
7869,Iowa,62828,1108,19,1.763544916,8/28/20
7870,Kansas,41050,445,20,1.084043849,8/28/20
7871,Kentucky,46757,918,21,1.963342387,8/28/20
7872,Louisiana,146243,4904,22,3.353322894,8/28/20
7873,Maine,4436,132,23,2.975653742,8/28/20
7874,Maryland,106664,3727,24,3.494149854,8/28/20
7875,Massachusetts,127584,9024,25,7.072987208,8/28/20
7876,Michigan,111136,6712,26,6.039447164,8/28/20
7877,Minnesota,73240,1859,27,2.538230475,8/28/20
7878,Mississippi,81294,2413,28,2.968238738,8/28/20
7879,Missouri,81672,1500,29,1.836614752,8/28/20
7880,Montana,7063,100,30,1.415828968,8/28/20
7881,Nebraska,33436,392,31,1.172389042,8/28/20
7882,Nevada,67852,1287,32,1.896775335,8/28/20
7883,New Hampshire,7216,432,33,5.986696231,8/28/20
7884,New Jersey,190971,15930,34,8.341580659,8/28/20
7885,New Mexico,25042,767,35,3.062854405,8/28/20
7886,New York,432767,32934,36,7.610099661,8/28/20
7887,North Carolina,162491,2652,37,1.632090393,8/28/20
7888,North Dakota,11110,139,38,1.251125113,8/28/20
7889,Ohio,120124,4105,39,3.417302121,8/28/20
7890,Oklahoma,56260,786,40,1.397084963,8/28/20
7891,Oregon,26054,447,41,1.71566746,8/28/20
7892,Pennsylvania,136781,7642,42,5.587033287,8/28/20
7893,Rhode Island,21683,1046,44,4.824055712,8/28/20
7894,South Carolina,115951,2655,45,2.28976033,8/28/20
7895,South Dakota,12517,165,46,1.318207238,8/28/20
7896,Tennessee,150815,1701,47,1.127871896,8/28/20
7897,Texas,622425,12538,48,2.024205866,8/28/20
7898,Utah,50948,407,49,0.798853733,8/28/20
7899,Vermont,1589,58,50,3.650094399,8/28/20
7900,Virginia,117592,2550,51,2.16877307,8/28/20
7901,Washington,73301,1905,53,2.59887314,8/28/20
7902,West Virginia,9826,201,54,2.045593324,8/28/20
7903,Wisconsin,73981,1113,55,1.504440329,8/28/20
7904,Wyoming,3803,37,56,0.972916119,8/28/20
7905,Alabama,7977,290,1,3.676470588,5/3/20
7906,Alaska,368,9,2,2.445652174,5/3/20
7907,Arizona,8640,362,4,4.189814815,5/3/20
7908,Arkansas,3437,76,5,2.211230724,5/3/20
7909,California,54903,2216,6,4.036209315,5/3/20
7910,Colorado,16635,842,8,5.061617072,5/3/20
7911,Connecticut,29287,2436,9,8.317683614,5/3/20
7912,Delaware,5208,177,10,3.398617512,5/3/20
7913,District of Columbia,5016,251,11,5.003987241,5/3/20
7914,Florida,36078,1379,12,3.822273962,5/3/20
7915,Georgia,28665,1184,13,4.130472702,5/3/20
7916,Hawaii,620,17,15,2.741935484,5/3/20
7917,Idaho,2061,64,16,3.105288695,5/3/20
7918,Illinois,61499,2618,17,4.256979788,5/3/20
7919,Indiana,19933,1132,18,5.679024733,5/3/20
7920,Iowa,9175,184,19,2.005449591,5/3/20
7921,Kansas,5156,144,20,2.792862684,5/3/20
7922,Kentucky,5130,253,21,4.931773879,5/3/20
7923,Louisiana,29340,2012,22,6.857532379,5/3/20
7924,Maine,1185,57,23,4.810126582,5/3/20
7925,Maryland,25462,1281,24,5.031026628,5/3/20
7926,Massachusetts,68087,4004,25,5.880711443,5/3/20
7927,Michigan,43801,4053,26,9.253213397,5/3/20
7928,Minnesota,6663,418,27,6.273450398,5/3/20
